"Date","time","sm","APmag","S-brt","Illu%","delta","deldot"
2014-Dec-12,03:15,,-10.88,4.72,71.438,0.0027174464,-0.184998
2014-Dec-12,03:30,,-10.88,4.73,71.33,0.0027162913,-0.1988918
2014-Dec-12,03:45,,-10.87,4.73,71.224,0.0027150552,-0.2119462
2014-Dec-12,04:00,,-10.87,4.73,71.118,0.0027137432,-0.2241086
2014-Dec-12,04:15,,-10.87,4.73,71.014,0.0027123608,-0.2353299
2014-Dec-12,04:30,,-10.87,4.74,70.911,0.0027109139,-0.2455645
2014-Dec-12,04:45,,-10.86,4.74,70.81,0.0027094084,-0.2547702
2014-Dec-12,05:00,,-10.86,4.74,70.71,0.0027078508,-0.2629089
2014-Dec-12,05:15,,-10.86,4.74,70.612,0.0027062475,-0.2699466
2014-Dec-12,05:30,,-10.86,4.74,70.516,0.0027046053,-0.2758535
2014-Dec-12,05:45,,-10.85,4.75,70.421,0.002702931,-0.2806039
2014-Dec-12,06:00,r,-10.85,4.75,70.328,0.0027012317,-0.284177
2014-Dec-12,06:15,m,-10.85,4.75,70.237,0.0026995144,-0.2865562
2014-Dec-12,06:30,m,-10.85,4.75,70.147,0.0026977865,-0.28773
2014-Dec-12,06:45,m,-10.85,4.75,70.06,0.0026960551,-0.2876915
2014-Dec-12,07:00,m,-10.84,4.76,69.974,0.0026943277,-0.2864386
2014-Dec-12,07:15,m,-10.84,4.76,69.889,0.0026926114,-0.2839744
2014-Dec-12,07:30,m,-10.84,4.76,69.807,0.0026909136,-0.2803067
2014-Dec-12,07:45,m,-10.84,4.76,69.726,0.0026892414,-0.2754483
2014-Dec-12,08:00,m,-10.84,4.76,69.647,0.0026876019,-0.269417
2014-Dec-12,08:15,m,-10.83,4.77,69.569,0.0026860023,-0.2622355
2014-Dec-12,08:30,m,-10.83,4.77,69.493,0.0026844492,-0.2539314
2014-Dec-12,08:45,m,-10.83,4.77,69.419,0.0026829494,-0.2445369
2014-Dec-12,09:00,m,-10.83,4.77,69.346,0.0026815093,-0.2340891
2014-Dec-12,09:15,m,-10.83,4.77,69.275,0.0026801351,-0.2226295
2014-Dec-12,09:30,m,-10.83,4.77,69.204,0.0026788327,-0.210204
2014-Dec-12,09:45,m,-10.82,4.78,69.136,0.0026776079,-0.1968628
2014-Dec-12,10:00,m,-10.82,4.78,69.068,0.002676466,-0.18266
2014-Dec-12,10:15,m,-10.82,4.78,69.001,0.0026754119,-0.1676537
2014-Dec-12,10:30,m,-10.82,4.78,68.936,0.0026744504,-0.1519055
2014-Dec-12,10:45,m,-10.82,4.78,68.871,0.0026735857,-0.1354801
2014-Dec-12,11:00,m,-10.82,4.78,68.807,0.0026728216,-0.1184456
2014-Dec-12,11:15,m,-10.81,4.78,68.744,0.0026721617,-0.1008727
2014-Dec-12,11:30,m,-10.81,4.79,68.681,0.0026716089,-0.0828344
2014-Dec-12,11:45,m,-10.81,4.79,68.619,0.0026711659,-0.0644061
2014-Dec-12,12:00,m,-10.81,4.79,68.557,0.0026708347,-0.0456648
2014-Dec-12,12:15,m,-10.81,4.79,68.495,0.002670617,-0.026689
2014-Dec-12,12:30,m,-10.8,4.79,68.434,0.0026705139,-0.0075582
2014-Dec-12,12:45,t,-10.8,4.79,68.372,0.0026705262,0.0116471
2014-Dec-12,13:00,m,-10.8,4.79,68.31,0.002670654,0.0308465
2014-Dec-12,13:15,m,-10.8,4.8,68.248,0.0026708971,0.0499592
2014-Dec-12,13:30,m,-10.79,4.8,68.186,0.0026712547,0.0689049
2014-Dec-12,13:45,m,-10.79,4.8,68.123,0.0026717256,0.0876042
2014-Dec-12,14:00,Am,-10.79,4.8,68.059,0.0026723081,0.1059786
2014-Dec-12,14:15,Am,-10.78,4.8,67.995,0.0026729999,0.1239512
2014-Dec-12,14:30,Am,-10.78,4.8,67.929,0.0026737984,0.1414467
2014-Dec-12,14:45,Nm,-10.78,4.8,67.863,0.0026747005,0.1583923
2014-Dec-12,15:00,Nm,-10.78,4.81,67.796,0.0026757028,0.1747173
2014-Dec-12,15:15,Cm,-10.77,4.81,67.727,0.0026768012,0.190354
2014-Dec-12,15:30,Cm,-10.77,4.81,67.658,0.0026779914,0.2052377
2014-Dec-12,15:45,Cm,-10.76,4.81,67.587,0.0026792688,0.219307
2014-Dec-12,16:00,*m,-10.76,4.81,67.514,0.0026806282,0.2325041
2014-Dec-12,16:15,*m,-10.76,4.81,67.44,0.0026820642,0.2447752
2014-Dec-12,16:30,*m,-10.75,4.82,67.364,0.0026835712,0.2560702
2014-Dec-12,16:45,*m,-10.75,4.82,67.287,0.002685143,0.2663437
2014-Dec-12,17:00,*m,-10.74,4.82,67.208,0.0026867735,0.2755543
2014-Dec-12,17:15,*m,-10.74,4.82,67.127,0.002688456,0.2836653
2014-Dec-12,17:30,*m,-10.73,4.82,67.044,0.002690184,0.2906449
2014-Dec-12,17:45,*m,-10.73,4.82,66.96,0.0026919505,0.2964659
2014-Dec-12,18:00,*m,-10.73,4.83,66.874,0.0026937484,0.3011058
2014-Dec-12,18:15,*m,-10.72,4.83,66.785,0.0026955707,0.3045474
2014-Dec-12,18:30,*m,-10.72,4.83,66.695,0.0026974101,0.3067783
2014-Dec-12,18:45,*m,-10.71,4.83,66.603,0.0026992592,0.3077909
2014-Dec-12,19:00,*m,-10.71,4.83,66.509,0.0027011107,0.3075829
2014-Dec-12,19:15,*m,-10.7,4.84,66.413,0.0027029573,0.3061566
2014-Dec-12,19:30,*s,-10.7,4.84,66.315,0.0027047917,0.3035196
2014-Dec-12,19:45,*,-10.69,4.84,66.215,0.0027066066,0.2996839
2014-Dec-12,20:00,*,-10.68,4.84,66.114,0.0027083948,0.2946665
2014-Dec-12,20:15,*,-10.68,4.84,66.01,0.0027101494,0.288489
2014-Dec-12,20:30,*,-10.67,4.85,65.905,0.0027118634,0.2811775
2014-Dec-12,20:45,*,-10.67,4.85,65.798,0.0027135301,0.2727624
2014-Dec-12,21:00,*,-10.66,4.85,65.689,0.0027151429,0.2632785
2014-Dec-12,21:15,*,-10.66,4.85,65.579,0.0027166955,0.2527645
2014-Dec-12,21:30,*,-10.65,4.86,65.467,0.0027181819,0.241263
2014-Dec-12,21:45,*,-10.65,4.86,65.354,0.0027195963,0.2288206
2014-Dec-12,22:00,*,-10.64,4.86,65.239,0.0027209331,0.2154871
2014-Dec-12,22:15,*,-10.64,4.86,65.123,0.0027221872,0.2013156
2014-Dec-12,22:30,*,-10.63,4.87,65.006,0.0027233536,0.1863626
2014-Dec-12,22:45,*,-10.62,4.87,64.888,0.0027244279,0.1706871
2014-Dec-12,23:00,*,-10.62,4.87,64.768,0.0027254058,0.1543511
2014-Dec-12,23:15,*,-10.61,4.87,64.648,0.0027262837,0.1374186
2014-Dec-12,23:30,*,-10.61,4.88,64.527,0.0027270581,0.1199562
2014-Dec-12,23:45,*,-10.6,4.88,64.405,0.002727726,0.102032
2014-Dec-13,00:00,*,-10.6,4.88,64.283,0.0027282848,0.0837161
2014-Dec-13,00:15,*,-10.59,4.89,64.16,0.0027287325,0.0650799
2014-Dec-13,00:30,C,-10.59,4.89,64.036,0.0027290673,0.0461958
2014-Dec-13,00:45,C,-10.58,4.89,63.913,0.002729288,0.0271373
2014-Dec-13,01:00,N,-10.58,4.89,63.789,0.0027293936,0.0079785
2014-Dec-13,01:15,N,-10.57,4.9,63.665,0.0027293839,-0.0112062
2014-Dec-13,01:30,N,-10.57,4.9,63.541,0.0027292589,-0.0303423
2014-Dec-13,01:45,A,-10.56,4.9,63.418,0.0027290191,-0.0493553
2014-Dec-13,02:00,A,-10.56,4.9,63.295,0.0027286655,-0.0681715
2014-Dec-13,02:15,,-10.56,4.91,63.172,0.0027281995,-0.0867174
2014-Dec-13,02:30,,-10.55,4.91,63.049,0.0027276229,-0.1049208
2014-Dec-13,02:45,,-10.55,4.91,62.928,0.002726938,-0.1227106
2014-Dec-13,03:00,,-10.54,4.91,62.807,0.0027261475,-0.1400171
2014-Dec-13,03:15,,-10.54,4.92,62.687,0.0027252545,-0.1567724
2014-Dec-13,03:30,,-10.54,4.92,62.568,0.0027242626,-0.1729106
2014-Dec-13,03:45,,-10.53,4.92,62.45,0.0027231756,-0.1883679
2014-Dec-13,04:00,,-10.53,4.92,62.333,0.0027219978,-0.2030831
2014-Dec-13,04:15,,-10.52,4.93,62.217,0.0027207339,-0.2169977
2014-Dec-13,04:30,,-10.52,4.93,62.103,0.0027193888,-0.2300558
2014-Dec-13,04:45,,-10.52,4.93,61.99,0.0027179679,-0.2422052
2014-Dec-13,05:00,,-10.51,4.93,61.879,0.0027164767,-0.2533966
2014-Dec-13,05:15,,-10.51,4.94,61.769,0.0027149213,-0.2635845
2014-Dec-13,05:30,,-10.51,4.94,61.661,0.0027133076,-0.2727271
2014-Dec-13,05:45,,-10.51,4.94,61.554,0.0027116422,-0.2807865
2014-Dec-13,06:00,,-10.5,4.94,61.449,0.0027099317,-0.2877291
2014-Dec-13,06:15,,-10.5,4.95,61.346,0.0027081828,-0.2935255
2014-Dec-13,06:30,,-10.5,4.95,61.245,0.0027064026,-0.2981506
2014-Dec-13,06:45,,-10.5,4.95,61.145,0.0027045982,-0.301584
2014-Dec-13,07:00,r,-10.49,4.95,61.048,0.0027027767,-0.30381
2014-Dec-13,07:15,m,-10.49,4.95,60.952,0.0027009454,-0.3048176
2014-Dec-13,07:30,m,-10.49,4.96,60.858,0.0026991118,-0.3046008
2014-Dec-13,07:45,m,-10.49,4.96,60.766,0.0026972832,-0.3031584
2014-Dec-13,08:00,m,-10.48,4.96,60.676,0.002695467,-0.3004942
2014-Dec-13,08:15,m,-10.48,4.96,60.588,0.0026936704,-0.2966171
2014-Dec-13,08:30,m,-10.48,4.96,60.502,0.0026919007,-0.291541
2014-Dec-13,08:45,m,-10.48,4.97,60.417,0.0026901652,-0.2852846
2014-Dec-13,09:00,m,-10.48,4.97,60.335,0.0026884708,-0.2778718
2014-Dec-13,09:15,m,-10.47,4.97,60.253,0.0026868244,-0.2693312
2014-Dec-13,09:30,m,-10.47,4.97,60.174,0.0026852326,-0.2596963
2014-Dec-13,09:45,m,-10.47,4.97,60.096,0.0026837021,-0.2490053
2014-Dec-13,10:00,m,-10.47,4.97,60.02,0.0026822389,-0.237301
2014-Dec-13,10:15,m,-10.47,4.98,59.945,0.002680849,-0.2246305
2014-Dec-13,10:30,m,-10.47,4.98,59.872,0.0026795382,-0.2110452
2014-Dec-13,10:45,m,-10.46,4.98,59.799,0.0026783116,-0.1966005
2014-Dec-13,11:00,m,-10.46,4.98,59.728,0.0026771744,-0.1813557
2014-Dec-13,11:15,m,-10.46,4.98,59.658,0.0026761312,-0.1653735
2014-Dec-13,11:30,m,-10.46,4.98,59.589,0.0026751862,-0.14872
2014-Dec-13,11:45,m,-10.46,4.98,59.521,0.0026743432,-0.1314643
2014-Dec-13,12:00,m,-10.45,4.99,59.454,0.0026736056,-0.1136783
2014-Dec-13,12:15,m,-10.45,4.99,59.387,0.0026729764,-0.0954363
2014-Dec-13,12:30,m,-10.45,4.99,59.321,0.0026724581,-0.0768145
2014-Dec-13,12:45,m,-10.45,4.99,59.255,0.0026720528,-0.0578909
2014-Dec-13,13:00,m,-10.45,4.99,59.19,0.0026717621,-0.0387452
2014-Dec-13,13:15,m,-10.44,4.99,59.124,0.002671587,-0.0194577
2014-Dec-13,13:30,t,-10.44,4.99,59.059,0.0026715281,-0.0001094
2014-Dec-13,13:45,m,-10.44,5,58.993,0.0026715856,0.019218
2014-Dec-13,14:00,Am,-10.43,5,58.927,0.0026717591,0.0384434
2014-Dec-13,14:15,Am,-10.43,5,58.861,0.0026720478,0.0574858
2014-Dec-13,14:30,Am,-10.43,5,58.795,0.0026724502,0.0762653
2014-Dec-13,14:45,Nm,-10.43,5,58.727,0.0026729646,0.0947029
2014-Dec-13,15:00,Nm,-10.42,5,58.659,0.0026735888,0.1127214
2014-Dec-13,15:15,Cm,-10.42,5,58.59,0.0026743198,0.1302453
2014-Dec-13,15:30,Cm,-10.42,5.01,58.521,0.0026751546,0.1472015
2014-Dec-13,15:45,Cm,-10.41,5.01,58.45,0.0026760895,0.1635194
2014-Dec-13,16:00,*m,-10.41,5.01,58.377,0.0026771205,0.1791312
2014-Dec-13,16:15,*m,-10.4,5.01,58.304,0.0026782431,0.1939724
2014-Dec-13,16:30,*m,-10.4,5.01,58.229,0.0026794525,0.2079816
2014-Dec-13,16:45,*m,-10.4,5.01,58.153,0.0026807436,0.2211016
2014-Dec-13,17:00,*m,-10.39,5.01,58.075,0.0026821107,0.2332786
2014-Dec-13,17:15,*m,-10.39,5.02,57.996,0.0026835482,0.2444633
2014-Dec-13,17:30,*m,-10.38,5.02,57.915,0.0026850498,0.2546105
2014-Dec-13,17:45,*m,-10.38,5.02,57.832,0.0026866092,0.2636796
2014-Dec-13,18:00,*m,-10.37,5.02,57.747,0.0026882199,0.2716347
2014-Dec-13,18:15,*m,-10.37,5.02,57.66,0.002689875,0.2784445
2014-Dec-13,18:30,*m,-10.36,5.03,57.572,0.0026915675,0.2840826
2014-Dec-13,18:45,*m,-10.36,5.03,57.482,0.0026932904,0.2885275
2014-Dec-13,19:00,*m,-10.35,5.03,57.389,0.0026950364,0.2917629
2014-Dec-13,19:15,*m,-10.35,5.03,57.295,0.0026967982,0.2937772
2014-Dec-13,19:30,*m,-10.34,5.03,57.199,0.0026985684,0.2945641
2014-Dec-13,19:45,*m,-10.34,5.04,57.1,0.0027003396,0.294122
2014-Dec-13,20:00,*s,-10.33,5.04,57,0.0027021045,0.2924546
2014-Dec-13,20:15,*,-10.33,5.04,56.898,0.0027038557,0.2895703
2014-Dec-13,20:30,*,-10.32,5.04,56.794,0.002705586,0.2854825
2014-Dec-13,20:45,*,-10.32,5.04,56.688,0.002707288,0.2802091
2014-Dec-13,21:00,*,-10.31,5.05,56.58,0.0027089548,0.273773
2014-Dec-13,21:15,*,-10.31,5.05,56.47,0.0027105795,0.2662013
2014-Dec-13,21:30,*,-10.3,5.05,56.358,0.0027121553,0.2575257
2014-Dec-13,21:45,*,-10.29,5.05,56.245,0.0027136757,0.2477821
2014-Dec-13,22:00,*,-10.29,5.06,56.13,0.0027151343,0.2370102
2014-Dec-13,22:15,*,-10.28,5.06,56.014,0.0027165252,0.2252541
2014-Dec-13,22:30,*,-10.28,5.06,55.896,0.0027178425,0.212561
2014-Dec-13,22:45,*,-10.27,5.06,55.776,0.0027190808,0.198982
2014-Dec-13,23:00,*,-10.26,5.07,55.656,0.0027202348,0.1845714
2014-Dec-13,23:15,*,-10.26,5.07,55.534,0.0027212998,0.1693865
2014-Dec-13,23:30,*,-10.25,5.07,55.411,0.0027222713,0.1534874
2014-Dec-13,23:45,*,-10.25,5.07,55.286,0.0027231451,0.1369368
2014-Dec-14,00:00,*,-10.24,5.08,55.161,0.0027239176,0.1198
2014-Dec-14,00:15,*,-10.24,5.08,55.036,0.0027245854,0.1021442
2014-Dec-14,00:30,C,-10.23,5.08,54.909,0.0027251456,0.0840384
2014-Dec-14,00:45,C,-10.22,5.08,54.782,0.0027255957,0.0655533
2014-Dec-14,01:00,N,-10.22,5.09,54.654,0.0027259336,0.0467611
2014-Dec-14,01:15,N,-10.21,5.09,54.526,0.0027261578,0.027735
2014-Dec-14,01:30,N,-10.21,5.09,54.397,0.002726267,0.0085488
2014-Dec-14,01:45,A,-10.2,5.1,54.269,0.0027262605,-0.0107227
2014-Dec-14,02:00,A,-10.2,5.1,54.14,0.002726138,-0.0300047
2014-Dec-14,02:15,,-10.19,5.1,54.012,0.0027258996,-0.0492223
2014-Dec-14,02:30,,-10.19,5.1,53.884,0.0027255461,-0.0683008
2014-Dec-14,02:45,,-10.18,5.11,53.756,0.0027250783,-0.0871659
2014-Dec-14,03:00,,-10.18,5.11,53.629,0.0027244979,-0.1057442
2014-Dec-14,03:15,,-10.17,5.11,53.502,0.0027238068,-0.1239632
2014-Dec-14,03:30,,-10.17,5.11,53.376,0.0027230074,-0.1417519
2014-Dec-14,03:45,,-10.16,5.12,53.25,0.0027221024,-0.1590405
2014-Dec-14,04:00,,-10.16,5.12,53.126,0.0027210951,-0.1757612
2014-Dec-14,04:15,,-10.16,5.12,53.002,0.0027199891,-0.1918482
2014-Dec-14,04:30,,-10.15,5.12,52.88,0.0027187884,-0.207238
2014-Dec-14,04:45,,-10.15,5.13,52.759,0.0027174973,-0.2218697
2014-Dec-14,05:00,,-10.14,5.13,52.639,0.0027161207,-0.235685
2014-Dec-14,05:15,,-10.14,5.13,52.52,0.0027146635,-0.2486287
2014-Dec-14,05:30,,-10.14,5.13,52.403,0.0027131313,-0.2606488
2014-Dec-14,05:45,,-10.13,5.14,52.288,0.0027115296,-0.2716968
2014-Dec-14,06:00,,-10.13,5.14,52.174,0.0027098645,-0.2817276
2014-Dec-14,06:15,,-10.13,5.14,52.062,0.0027081422,-0.2907002
2014-Dec-14,06:30,,-10.12,5.14,51.952,0.0027063693,-0.2985776
2014-Dec-14,06:45,,-10.12,5.15,51.843,0.0027045523,-0.3053267
2014-Dec-14,07:00,,-10.12,5.15,51.736,0.0027026982,-0.310919
2014-Dec-14,07:15,,-10.11,5.15,51.631,0.002700814,-0.3153304
2014-Dec-14,07:30,,-10.11,5.15,51.528,0.0026989069,-0.3185415
2014-Dec-14,07:45,,-10.11,5.16,51.427,0.002696984,-0.3205374
2014-Dec-14,08:00,r,-10.11,5.16,51.328,0.0026950529,-0.3213084
2014-Dec-14,08:15,m,-10.1,5.16,51.231,0.0026931208,-0.3208493
2014-Dec-14,08:30,m,-10.1,5.16,51.136,0.0026911952,-0.3191601
2014-Dec-14,08:45,m,-10.1,5.16,51.042,0.0026892835,-0.3162459
2014-Dec-14,09:00,m,-10.1,5.17,50.951,0.0026873929,-0.3121165
2014-Dec-14,09:15,m,-10.09,5.17,50.862,0.0026855308,-0.306787
2014-Dec-14,09:30,m,-10.09,5.17,50.774,0.0026837043,-0.3002774
2014-Dec-14,09:45,m,-10.09,5.17,50.688,0.0026819204,-0.2926127
2014-Dec-14,10:00,m,-10.09,5.17,50.604,0.0026801861,-0.2838227
2014-Dec-14,10:15,m,-10.08,5.17,50.522,0.0026785079,-0.2739422
2014-Dec-14,10:30,m,-10.08,5.18,50.441,0.0026768924,-0.2630104
2014-Dec-14,10:45,m,-10.08,5.18,50.362,0.0026753457,-0.2510712
2014-Dec-14,11:00,m,-10.08,5.18,50.285,0.0026738737,-0.238173
2014-Dec-14,11:15,m,-10.08,5.18,50.209,0.002672482,-0.2243682
2014-Dec-14,11:30,m,-10.07,5.18,50.134,0.002671176,-0.2097133
2014-Dec-14,11:45,m,-10.07,5.18,50.061,0.0026699605,-0.1942686
2014-Dec-14,12:00,m,-10.07,5.19,49.988,0.0026688402,-0.1780977
2014-Dec-14,12:15,m,-10.07,5.19,49.917,0.0026678192,-0.1612677
2014-Dec-14,12:30,m,-10.07,5.19,49.847,0.0026669012,-0.1438486
2014-Dec-14,12:45,m,-10.06,5.19,49.777,0.0026660895,-0.125913
2014-Dec-14,13:00,m,-10.06,5.19,49.708,0.0026653872,-0.1075359
2014-Dec-14,13:15,m,-10.06,5.19,49.64,0.0026647965,-0.0887943
2014-Dec-14,13:30,m,-10.06,5.19,49.572,0.0026643195,-0.0697667
2014-Dec-14,13:45,m,-10.05,5.2,49.504,0.0026639576,-0.0505331
2014-Dec-14,14:00,Am,-10.05,5.2,49.437,0.0026637118,-0.0311745
2014-Dec-14,14:15,At,-10.05,5.2,49.37,0.0026635826,-0.0117722
2014-Dec-14,14:30,Am,-10.04,5.2,49.302,0.00266357,0.0075921
2014-Dec-14,14:45,Nm,-10.04,5.2,49.235,0.0026636737,0.026837
2014-Dec-14,15:00,Nm,-10.04,5.2,49.167,0.0026638925,0.0458814
2014-Dec-14,15:15,Cm,-10.03,5.2,49.099,0.0026642251,0.0646455
2014-Dec-14,15:30,Cm,-10.03,5.21,49.03,0.0026646696,0.0830504
2014-Dec-14,15:45,Cm,-10.03,5.21,48.96,0.0026652234,0.101019
2014-Dec-14,16:00,*m,-10.02,5.21,48.89,0.0026658839,0.1184764
2014-Dec-14,16:15,*m,-10.02,5.21,48.818,0.0026666477,0.1353496
2014-Dec-14,16:30,*m,-10.02,5.21,48.746,0.002667511,0.1515685
2014-Dec-14,16:45,*m,-10.01,5.21,48.672,0.0026684697,0.1670659
2014-Dec-14,17:00,*m,-10.01,5.22,48.597,0.0026695194,0.1817779
2014-Dec-14,17:15,*m,-10,5.22,48.521,0.002670655,0.195644
2014-Dec-14,17:30,*m,-10,5.22,48.443,0.0026718714,0.2086073
2014-Dec-14,17:45,*m,-10,5.22,48.364,0.0026731629,0.2206153
2014-Dec-14,18:00,*m,-9.99,5.22,48.283,0.0026745236,0.2316193
2014-Dec-14,18:15,*m,-9.99,5.22,48.201,0.0026759474,0.2415752
2014-Dec-14,18:30,*m,-9.98,5.23,48.117,0.0026774278,0.2504434
2014-Dec-14,18:45,*m,-9.98,5.23,48.031,0.0026789582,0.2581887
2014-Dec-14,19:00,*m,-9.97,5.23,47.943,0.0026805318,0.2647812
2014-Dec-14,19:15,*m,-9.97,5.23,47.853,0.0026821415,0.2701955
2014-Dec-14,19:30,*m,-9.96,5.23,47.761,0.0026837801,0.2744113
2014-Dec-14,19:45,*m,-9.95,5.24,47.668,0.0026854405,0.2774132
2014-Dec-14,20:00,*m,-9.95,5.24,47.572,0.0026871152,0.2791909
2014-Dec-14,20:15,*m,-9.94,5.24,47.474,0.002688797,0.2797393
2014-Dec-14,20:30,*s,-9.94,5.24,47.375,0.0026904783,0.2790579
2014-Dec-14,20:45,*,-9.93,5.24,47.273,0.0026921519,0.2771515
2014-Dec-14,21:00,*,-9.93,5.25,47.17,0.0026938103,0.2740297
2014-Dec-14,21:15,*,-9.92,5.25,47.065,0.0026954463,0.2697069
2014-Dec-14,21:30,*,-9.91,5.25,46.957,0.0026970528,0.2642023
2014-Dec-14,21:45,*,-9.91,5.25,46.848,0.0026986226,0.2575397
2014-Dec-14,22:00,*,-9.9,5.26,46.737,0.002700149,0.2497474
2014-Dec-14,22:15,*,-9.9,5.26,46.625,0.0027016252,0.2408581
2014-Dec-14,22:30,*,-9.89,5.26,46.51,0.0027030446,0.2309084
2014-Dec-14,22:45,*,-9.88,5.26,46.394,0.0027044012,0.2199393
2014-Dec-14,23:00,*,-9.88,5.27,46.276,0.0027056888,0.2079955
2014-Dec-14,23:15,*,-9.87,5.27,46.157,0.0027069017,0.1951252
2014-Dec-14,23:30,*,-9.86,5.27,46.037,0.0027080346,0.1813803
2014-Dec-14,23:45,*,-9.86,5.27,45.915,0.0027090823,0.1668156
2014-Dec-15,00:00,*,-9.85,5.28,45.792,0.00271004,0.1514893
2014-Dec-15,00:15,*,-9.84,5.28,45.668,0.0027109035,0.135462
2014-Dec-15,00:30,C,-9.84,5.28,45.543,0.0027116685,0.1187971
2014-Dec-15,00:45,C,-9.83,5.28,45.416,0.0027123316,0.1015602
2014-Dec-15,01:00,N,-9.83,5.29,45.29,0.0027128894,0.083819
2014-Dec-15,01:15,N,-9.82,5.29,45.162,0.0027133391,0.0656428
2014-Dec-15,01:30,N,-9.81,5.29,45.034,0.0027136784,0.0471027
2014-Dec-15,01:45,A,-9.81,5.3,44.905,0.0027139052,0.028271
2014-Dec-15,02:00,A,-9.8,5.3,44.776,0.0027140181,0.0092211
2014-Dec-15,02:15,,-9.8,5.3,44.646,0.0027140159,-0.009973
2014-Dec-15,02:30,,-9.79,5.3,44.517,0.002713898,-0.0292366
2014-Dec-15,02:45,,-9.78,5.31,44.388,0.0027136641,-0.048495
2014-Dec-15,03:00,,-9.78,5.31,44.258,0.0027133147,-0.0676732
2014-Dec-15,03:15,,-9.77,5.31,44.129,0.0027128503,-0.0866968
2014-Dec-15,03:30,,-9.77,5.32,44,0.0027122721,-0.1054919
2014-Dec-15,03:45,,-9.76,5.32,43.872,0.0027115817,-0.1239851
2014-Dec-15,04:00,,-9.76,5.32,43.744,0.0027107812,-0.1421046
2014-Dec-15,04:15,,-9.75,5.32,43.617,0.0027098729,-0.1597794
2014-Dec-15,04:30,,-9.75,5.33,43.491,0.0027088599,-0.1769406
2014-Dec-15,04:45,,-9.74,5.33,43.366,0.0027077453,-0.1935208
2014-Dec-15,05:00,,-9.74,5.33,43.242,0.0027065329,-0.2094548
2014-Dec-15,05:15,,-9.73,5.33,43.119,0.0027052268,-0.2246797
2014-Dec-15,05:30,,-9.73,5.34,42.997,0.0027038313,-0.2391353
2014-Dec-15,05:45,,-9.72,5.34,42.876,0.0027023514,-0.2527641
2014-Dec-15,06:00,,-9.72,5.34,42.757,0.0027007921,-0.2655118
2014-Dec-15,06:15,,-9.71,5.35,42.639,0.0026991589,-0.2773271
2014-Dec-15,06:30,,-9.71,5.35,42.523,0.0026974575,-0.2881623
2014-Dec-15,06:45,,-9.7,5.35,42.409,0.002695694,-0.2979735
2014-Dec-15,07:00,,-9.7,5.35,42.296,0.0026938747,-0.3067205
2014-Dec-15,07:15,,-9.7,5.36,42.185,0.0026920061,-0.3143671
2014-Dec-15,07:30,,-9.69,5.36,42.075,0.0026900948,-0.3208815
2014-Dec-15,07:45,,-9.69,5.36,41.968,0.0026881478,-0.3262361
2014-Dec-15,08:00,,-9.69,5.36,41.862,0.0026861722,-0.3304078
2014-Dec-15,08:15,,-9.68,5.36,41.759,0.0026841751,-0.3333783
2014-Dec-15,08:30,,-9.68,5.37,41.657,0.0026821637,-0.3351338
2014-Dec-15,08:45,,-9.68,5.37,41.557,0.0026801455,-0.3356655
2014-Dec-15,09:00,r,-9.67,5.37,41.46,0.0026781278,-0.3349695
2014-Dec-15,09:15,m,-9.67,5.37,41.364,0.0026761179,-0.3330467
2014-Dec-15,09:30,m,-9.67,5.38,41.27,0.0026741233,-0.3299032
2014-Dec-15,09:45,m,-9.66,5.38,41.178,0.0026721513,-0.32555
2014-Dec-15,10:00,m,-9.66,5.38,41.088,0.002670209,-0.320003
2014-Dec-15,10:15,m,-9.66,5.38,41,0.0026683037,-0.3132834
2014-Dec-15,10:30,m,-9.66,5.38,40.914,0.0026664422,-0.3054169
2014-Dec-15,10:45,m,-9.65,5.39,40.829,0.0026646314,-0.2964345
2014-Dec-15,11:00,m,-9.65,5.39,40.747,0.0026628779,-0.2863716
2014-Dec-15,11:15,m,-9.65,5.39,40.666,0.0026611881,-0.2752683
2014-Dec-15,11:30,m,-9.65,5.39,40.586,0.0026595682,-0.2631695
2014-Dec-15,11:45,m,-9.64,5.39,40.508,0.0026580238,-0.2501239
2014-Dec-15,12:00,m,-9.64,5.39,40.432,0.0026565607,-0.2361849
2014-Dec-15,12:15,m,-9.64,5.4,40.357,0.0026551839,-0.2214094
2014-Dec-15,12:30,m,-9.64,5.4,40.283,0.0026538985,-0.2058583
2014-Dec-15,12:45,m,-9.63,5.4,40.211,0.0026527087,-0.1895957
2014-Dec-15,13:00,m,-9.63,5.4,40.139,0.0026516187,-0.172689
2014-Dec-15,13:15,m,-9.63,5.4,40.068,0.0026506322,-0.1552085
2014-Dec-15,13:30,m,-9.62,5.4,39.999,0.0026497524,-0.1372271
2014-Dec-15,13:45,m,-9.62,5.41,39.93,0.0026489821,-0.1188199
2014-Dec-15,14:00,Am,-9.62,5.41,39.862,0.0026483236,-0.1000639
2014-Dec-15,14:15,Am,-9.62,5.41,39.794,0.0026477787,-0.0810376
2014-Dec-15,14:30,Am,-9.61,5.41,39.726,0.002647349,-0.0618211
2014-Dec-15,14:45,Nm,-9.61,5.41,39.659,0.0026470352,-0.0424949
2014-Dec-15,15:00,Nt,-9.61,5.41,39.592,0.0026468378,-0.0231402
2014-Dec-15,15:15,Cm,-9.6,5.42,39.525,0.0026467567,-0.0038384
